ID,cycles,T24,T30,T50,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,labels
54,104,641.75,1589.03,1397.57,2388.03,9069.25,47.39,522.31,2388.06,8145.69,8.3931,394,39.18,23.3736,0
54,105,642.38,1590.66,1398.16,2387.99,9060.17,47.23,522.14,2388.02,8144.29,8.4179,392,39.07,23.3302,0
54,106,642.45,1580.18,1393.81,2388.07,9075.17,47.16,522.34,2388.05,8148.69,8.4206,393,39.03,23.4957,0
54,107,642.07,1591.93,1402.59,2387.94,9069.3,47.3,522.18,2388.06,8147.74,8.4174,391,39.04,23.331,0
54,108,641.96,1590.26,1407.44,2388.01,9068.16,47.25,521.75,2388.0,8148.06,8.4114,392,38.95,23.3635,0
54,109,642.21,1580.99,1397.49,2388.01,9070.85,47.16,522.23,2388.04,8141.78,8.4329,392,38.87,23.3467,0
54,110,642.18,1587.56,1395.06,2387.99,9064.72,47.23,522.23,2387.96,8149.43,8.4171,393,39.01,23.3853,0
54,111,642.53,1584.33,1401.67,2388.04,9071.37,47.27,521.95,2388.08,8144.78,8.406,392,38.93,23.305,0
54,112,642.27,1587.04,1407.03,2388.02,9069.43,47.29,521.81,2388.01,8148.76,8.449,393,38.98,23.4116,0
54,113,641.81,1586.81,1404.3,2388.01,9070.85,47.23,522.58,2388.04,8146.36,8.3938,392,38.95,23.3545,0
54,114,642.07,1579.82,1400.23,2388.06,9060.52,47.3,522.02,2388.06,8152.2,8.373,391,38.83,23.5004,0
54,115,642.53,1585.47,1397.34,2388.06,9069.18,47.17,522.67,2388.04,8148.32,8.431,391,39.07,23.4389,0
54,116,642.47,1580.79,1393.06,2388.03,9060.95,47.27,522.27,2387.99,8148.78,8.3741,393,39.01,23.2499,0
54,117,642.14,1587.44,1404.3,2388.05,9061.4,47.25,522.16,2387.97,8149.02,8.4072,391,39.13,23.4223,0
54,118,642.2,1587.26,1404.7,2387.97,9073.33,47.33,522.23,2388.05,8150.79,8.411,391,38.98,23.3743,0
54,119,642.1,1589.47,1396.47,2388.01,9072.04,47.19,521.59,2388.03,8148.16,8.4074,391,39.22,23.4736,0
54,120,642.39,1582.88,1400.24,2387.96,9060.95,47.3,522.16,2388.05,8148.63,8.3673,391,39.13,23.4473,0
54,121,642.34,1591.76,1405.67,2388.04,9066.2,47.37,522.27,2388.06,8145.4,8.4211,392,38.88,23.3944,0
54,122,642.3,1593.16,1396.1,2388.02,9061.42,47.16,521.98,2388.02,8146.16,8.4187,391,38.9,23.4504,0
54,123,642.24,1590.11,1397.4,2388.0,9067.78,47.26,522.31,2388.05,8145.18,8.3968,391,39.02,23.336,0
54,124,642.17,1588.28,1400.53,2388.01,9069.4,47.25,521.95,2388.04,8151.85,8.4295,391,38.92,23.4611,0
54,125,642.33,1584.97,1398.09,2388.06,9064.43,47.29,522.31,2387.98,8150.82,8.4112,393,38.87,23.2206,0
54,126,642.3,1586.81,1398.05,2388.05,9067.42,47.16,521.84,2388.05,8149.23,8.4258,392,39.04,23.3668,0
54,127,642.33,1579.33,1410.12,2387.95,9070.64,47.28,521.68,2388.03,8152.82,8.441,393,39.01,23.351,0
54,128,642.29,1583.79,1404.52,2388.07,9071.47,47.21,521.99,2388.01,8150.72,8.3677,392,39.03,23.351,0
54,129,642.43,1591.09,1397.57,2388.0,9068.62,47.35,522.12,2388.08,8148.3,8.428,391,38.85,23.282,0
54,130,642.74,1587.07,1403.03,2387.98,9069.19,47.23,521.86,2388.05,8147.85,8.382,392,39.02,23.4425,0
54,131,642.34,1596.69,1400.96,2388.11,9068.61,47.36,521.66,2388.03,8153.56,8.3884,392,38.81,23.3771,0
54,132,642.06,1583.83,1399.96,2388.02,9064.83,47.28,522.22,2388.03,8147.86,8.4442,393,38.85,23.3743,0
54,133,642.14,1587.87,1400.45,2388.01,9074.02,47.16,521.74,2388.04,8151.7,8.3995,394,38.84,23.3821,0
54,134,642.47,1586.43,1400.55,2388.03,9067.65,47.36,522.16,2388.0,8153.8,8.388,393,39.04,23.3264,0
54,135,642.64,1589.29,1392.75,2387.99,9068.1,47.31,522.08,2388.01,8152.29,8.4363,392,38.93,23.3232,0
54,136,642.26,1588.03,1395.93,2388.02,9069.66,47.45,522.28,2387.99,8148.82,8.4654,392,38.87,23.3179,0
54,137,642.59,1594.35,1399.98,2388.08,9066.73,47.33,521.6,2388.05,8160.6,8.4103,393,38.99,23.3654,0
54,138,642.24,1584.89,1405.58,2388.0,9069.42,47.43,521.66,2388.0,8152.74,8.4226,393,38.83,23.3454,0
54,139,642.35,1584.74,1402.54,2388.06,9074.57,47.23,521.76,2388.02,8155.25,8.4362,392,38.92,23.3959,0
54,140,642.17,1588.78,1399.55,2388.05,9066.44,47.36,522.2,2388.04,8152.72,8.3903,392,38.95,23.3013,0
54,141,642.12,1583.48,1403.79,2387.97,9070.0,47.34,522.1,2388.01,8151.45,8.3872,392,38.91,23.3524,0
54,142,642.66,1588.86,1397.51,2388.04,9069.49,47.31,522.1,2388.08,8153.19,8.416,394,38.86,23.3405,0
54,143,641.99,1584.79,1412.94,2388.03,9071.98,47.28,522.36,2388.06,8148.96,8.4223,392,39.02,23.2956,0
54,144,642.72,1584.83,1396.31,2388.05,9065.46,47.44,522.02,2388.08,8147.48,8.4307,391,39.02,23.237,0
54,145,642.52,1581.0,1408.93,2388.02,9074.18,47.39,522.33,2388.05,8159.35,8.4247,392,38.92,23.4516,0
54,146,642.17,1593.55,1402.27,2387.99,9073.3,47.34,521.44,2388.0,8151.21,8.3875,392,38.81,23.2543,0
54,147,642.34,1583.4,1399.66,2388.06,9071.54,47.3,521.68,2388.01,8151.84,8.4159,393,38.86,23.3899,0
54,148,641.64,1583.9,1398.66,2388.07,9072.19,47.48,522.33,2388.02,8148.57,8.4331,393,38.91,23.3755,0
54,149,642.39,1587.92,1406.46,2388.06,9070.15,47.35,521.77,2388.02,8152.37,8.3653,392,38.89,23.4141,0
54,150,642.15,1586.49,1405.82,2388.02,9075.81,47.42,521.84,2388.04,8153.87,8.4025,393,38.94,23.3954,0
54,151,642.03,1588.77,1403.9,2387.99,9066.23,47.41,522.01,2388.01,8147.3,8.3811,393,38.67,23.3216,0
54,152,641.97,1593.09,1402.0,2388.06,9082.17,47.39,521.93,2388.02,8158.72,8.4197,393,39.11,23.3556,0
54,153,642.27,1582.42,1405.25,2388.03,9079.38,47.42,521.87,2388.03,8154.8,8.4241,393,38.98,23.366,0
54,154,642.07,1590.96,1402.58,2388.02,9068.79,47.14,521.87,2388.1,8148.83,8.4518,393,38.96,23.3386,0
54,155,642.68,1592.73,1400.0,2388.04,9075.08,47.43,521.75,2387.99,8151.61,8.4165,392,38.86,23.3823,1
54,156,642.32,1586.38,1409.89,2388.02,9068.81,47.2,522.25,2388.02,8152.37,8.414,393,38.86,23.4043,1
54,157,642.9,1579.37,1402.37,2388.12,9073.19,47.53,521.6,2388.07,8155.4,8.43,393,38.84,23.3749,1
54,158,642.28,1595.5,1408.51,2388.06,9075.49,47.26,522.16,2388.08,8160.27,8.4,393,38.92,23.3093,1
54,159,642.82,1584.54,1402.11,2388.07,9069.69,47.19,521.84,2388.0,8156.23,8.426,392,38.91,23.3262,1
54,160,642.16,1594.12,1406.29,2388.03,9078.08,47.57,522.09,2388.06,8160.92,8.4214,392,38.85,23.4825,1
54,161,642.76,1596.25,1396.82,2388.09,9080.4,47.35,521.99,2388.03,8150.81,8.4676,393,38.95,23.3271,1
54,162,642.73,1594.05,1401.81,2388.08,9075.65,47.24,522.41,2387.99,8155.85,8.4103,392,38.97,23.2686,1
54,163,642.27,1577.69,1403.82,2388.05,9077.0,47.28,522.2,2387.99,8156.78,8.4271,393,38.72,23.2924,1
54,164,642.44,1587.98,1412.75,2388.09,9079.5,47.41,521.36,2388.03,8155.1,8.4034,393,39.17,23.348,1
54,165,642.29,1592.6,1402.31,2388.03,9073.04,47.41,521.81,2388.05,8152.71,8.3999,391,38.92,23.2709,1
54,166,642.65,1584.04,1406.89,2388.0,9078.86,47.31,521.93,2388.04,8151.75,8.4772,393,38.88,23.3116,1
54,167,642.75,1590.85,1402.07,2388.03,9072.75,47.48,522.6,2388.02,8153.38,8.402,394,38.97,23.3038,1
54,168,642.63,1587.77,1417.21,2388.06,9080.02,47.41,521.92,2388.02,8161.74,8.456,393,39.06,23.3264,1
54,169,642.63,1587.2,1403.38,2388.08,9075.24,47.5,522.01,2388.04,8159.41,8.4073,394,38.9,23.3549,1
54,170,642.2,1581.76,1405.77,2388.05,9086.69,47.5,521.51,2388.04,8158.21,8.4475,393,38.83,23.3131,1
54,171,642.32,1586.56,1397.52,2388.04,9076.98,47.49,522.03,2388.0,8153.1,8.4224,394,38.93,23.2952,1
54,172,642.31,1586.36,1402.06,2388.04,9066.7,47.48,521.69,2388.05,8153.7,8.4205,393,38.9,23.4118,1
54,173,642.87,1595.46,1394.86,2388.04,9081.31,47.37,521.89,2388.03,8155.96,8.4143,394,38.79,23.2765,1
54,174,642.12,1593.79,1412.06,2388.04,9078.92,47.33,522.12,2388.01,8158.42,8.4478,393,38.97,23.2149,1
54,175,642.32,1587.74,1412.1,2388.06,9082.88,47.68,521.74,2388.08,8155.95,8.4451,394,39.0,23.2459,1
54,176,642.55,1586.65,1403.86,2388.06,9074.58,47.55,522.39,2388.02,8158.86,8.3991,394,38.83,23.3538,1
54,177,642.85,1588.93,1400.71,2388.05,9077.64,47.4,521.17,2388.01,8159.14,8.4455,393,38.9,23.3646,1
54,178,642.52,1588.77,1403.58,2388.02,9079.31,47.52,521.87,2388.02,8167.58,8.4536,393,38.91,23.3806,1
54,179,642.59,1589.93,1403.59,2388.0,9079.47,47.38,522.32,2388.03,8157.99,8.4589,393,38.87,23.3978,1
54,180,642.8,1585.65,1403.98,2388.09,9085.11,47.54,521.24,2388.01,8163.75,8.4211,392,38.79,23.3622,1
54,181,642.38,1593.9,1408.06,2388.03,9088.42,47.36,522.01,2388.02,8160.94,8.4866,393,38.7,23.4565,1
54,182,642.08,1589.32,1406.42,2387.99,9082.71,47.6,521.77,2388.09,8162.98,8.4483,393,38.88,23.2687,1
54,183,642.36,1592.31,1409.14,2388.09,9079.39,47.41,520.84,2388.02,8159.96,8.4848,393,38.88,23.2671,1
54,184,642.61,1587.65,1408.27,2388.03,9077.89,47.64,521.76,2388.1,8160.18,8.4309,394,38.85,23.3196,1
54,185,643.01,1595.92,1406.98,2388.03,9080.16,47.4,522.23,2388.05,8162.03,8.4115,394,38.89,23.2645,1
54,186,643.03,1604.66,1405.07,2388.08,9088.04,47.54,521.86,2388.05,8160.99,8.4959,393,38.78,23.2269,1
54,187,642.56,1593.65,1398.96,2388.05,9083.8,47.55,521.57,2388.05,8163.27,8.4335,393,38.82,23.4252,1
54,188,642.56,1590.17,1403.55,2388.07,9084.69,47.27,521.69,2388.08,8162.16,8.4287,392,38.91,23.2308,1
54,189,642.94,1587.47,1403.43,2388.03,9082.7,47.4,522.0,2388.06,8166.16,8.4449,393,38.89,23.3841,1
54,190,642.5,1589.67,1406.17,2388.06,9091.63,47.64,521.51,2388.08,8162.75,8.4726,394,38.78,23.2706,1
54,191,642.43,1590.09,1404.74,2388.05,9087.73,47.58,521.68,2388.05,8164.06,8.4535,393,38.84,23.2742,1
54,192,642.44,1592.39,1408.25,2388.05,9087.84,47.48,521.36,2388.06,8170.32,8.4564,393,38.8,23.3072,1
54,193,643.42,1592.58,1403.39,2388.04,9086.92,47.44,521.53,2388.08,8165.36,8.4464,393,38.92,23.2317,1
54,194,643.16,1592.93,1405.97,2388.04,9092.74,47.51,521.34,2388.05,8167.77,8.4634,393,38.89,23.3434,1
54,195,642.64,1594.47,1408.78,2388.07,9088.16,47.59,520.91,2388.08,8159.71,8.4262,393,38.88,23.2129,1
54,196,642.97,1588.71,1414.7,2388.02,9090.39,47.55,521.19,2388.05,8156.44,8.4304,393,38.8,23.3512,1
54,197,642.99,1590.12,1405.62,2388.04,9092.27,47.55,521.71,2388.09,8168.86,8.4623,392,38.69,23.3391,1
54,198,642.9,1590.87,1412.63,2388.02,9096.75,47.45,521.32,2388.08,8170.11,8.4266,395,38.78,23.2779,1
54,199,643.12,1590.4,1409.22,2388.03,9091.01,47.5,521.26,2388.05,8170.21,8.4447,393,38.99,23.2359,1
54,200,642.68,1590.26,1410.77,2388.03,9096.32,47.4,521.33,2388.06,8165.23,8.4296,392,38.84,23.2173,1
54,201,642.93,1599.22,1413.82,2388.04,9088.67,47.64,521.23,2388.13,8168.81,8.4575,394,38.69,23.2093,1
54,202,642.3,1593.24,1406.89,2388.04,9090.59,47.56,521.49,2388.06,8166.25,8.4915,393,38.8,23.2904,1
54,203,643.31,1591.71,1409.21,2388.05,9091.31,47.6,521.58,2388.06,8169.93,8.4493,395,38.79,23.3513,1
54,204,642.95,1589.13,1412.56,2388.04,9092.94,47.56,521.52,2388.03,8169.78,8.3975,392,38.81,23.1431,1
54,205,642.21,1593.81,1412.58,2388.02,9096.7,47.46,521.9,2388.02,8178.98,8.4708,392,38.62,23.1516,1
54,206,642.28,1584.04,1411.97,2388.04,9093.99,47.67,521.82,2388.1,8170.97,8.4358,395,38.75,23.1888,2
54,207,642.67,1596.18,1413.16,2388.1,9097.98,47.47,521.1,2388.14,8171.14,8.4318,394,38.81,23.2654,2
54,208,642.9,1594.94,1415.7,2388.11,9084.56,47.55,521.48,2388.08,8171.47,8.468,394,38.69,23.2625,2
54,209,642.86,1590.57,1405.05,2388.08,9095.65,47.63,521.29,2388.07,8174.88,8.4543,395,38.58,23.1898,2
54,210,642.7,1597.82,1413.54,2388.09,9097.13,47.55,520.7,2388.07,8175.08,8.4521,393,38.83,23.2972,2
54,211,643.01,1595.22,1414.33,2388.06,9100.53,47.77,521.28,2388.06,8167.18,8.4404,393,38.67,23.1791,2
54,212,643.19,1598.56,1413.03,2388.11,9103.47,47.61,521.37,2388.1,8173.03,8.4394,395,38.54,23.2135,2
54,213,643.32,1599.83,1408.44,2388.05,9093.72,47.64,520.71,2388.09,8171.96,8.4466,394,38.79,23.2957,2
54,214,643.08,1592.65,1418.8,2388.12,9099.9,47.62,521.03,2388.12,8174.28,8.4448,395,38.63,23.2359,2
54,215,642.62,1594.85,1419.14,2388.04,9103.91,47.72,521.3,2388.08,8180.77,8.4297,395,38.63,23.2884,2
54,216,642.38,1602.84,1414.6,2388.09,9105.68,47.62,520.78,2388.1,8177.3,8.4452,393,38.65,23.1998,2
54,217,643.39,1595.79,1420.62,2388.07,9105.49,47.68,520.64,2388.1,8183.43,8.4669,392,38.61,23.2486,2
54,218,643.05,1596.68,1421.33,2388.08,9103.68,47.79,521.28,2388.03,8175.29,8.4545,393,38.66,23.3336,2
54,219,642.33,1601.75,1409.63,2388.02,9111.46,47.54,521.21,2388.09,8180.96,8.4807,394,38.9,23.2256,2
54,220,642.75,1594.81,1414.54,2388.09,9106.26,47.63,521.76,2388.08,8183.37,8.4773,396,38.91,23.2725,2
54,221,643.34,1596.92,1408.19,2388.05,9102.89,47.75,521.54,2388.12,8184.45,8.4553,395,38.51,23.2132,2
54,222,643.07,1597.61,1417.76,2388.07,9110.27,47.74,521.16,2388.07,8179.19,8.4867,396,38.64,23.2965,2
54,223,642.91,1596.45,1411.03,2388.1,9111.82,47.78,521.24,2388.13,8182.99,8.4706,396,38.79,23.2558,2
54,224,643.04,1597.27,1419.4,2388.07,9109.83,47.66,521.05,2388.13,8179.51,8.4377,393,38.74,23.1277,2
54,225,643.46,1595.86,1415.16,2388.07,9113.06,47.86,521.04,2388.09,8177.15,8.4831,395,38.76,23.2511,2
54,226,642.8,1602.52,1416.28,2388.08,9112.59,47.81,520.25,2388.06,8182.03,8.4846,396,38.89,23.1647,2
54,227,643.36,1594.94,1422.99,2388.08,9110.51,47.72,520.74,2388.1,8186.86,8.4757,395,38.55,23.2584,2
54,228,642.88,1589.28,1415.8,2388.15,9119.68,47.63,520.61,2388.09,8183.82,8.4615,395,38.71,23.3581,2
54,229,642.8,1595.84,1416.1,2388.13,9111.19,47.71,521.04,2388.15,8185.32,8.4798,395,38.62,23.1657,2
54,230,642.98,1599.85,1420.21,2388.14,9110.96,47.66,520.64,2388.08,8181.5,8.4809,394,38.74,23.1741,2
54,231,643.35,1595.99,1416.09,2388.1,9121.47,47.65,521.07,2388.16,8195.8,8.4704,395,38.61,23.1995,2
54,232,642.88,1602.41,1417.45,2388.13,9122.95,47.87,520.78,2388.13,8187.19,8.442,395,38.64,23.2829,2
54,233,643.74,1601.33,1415.61,2388.09,9121.68,47.59,520.68,2388.08,8188.82,8.4898,394,38.92,23.1941,2
54,234,643.16,1600.83,1416.21,2388.13,9122.25,47.72,519.96,2388.14,8189.77,8.5088,395,38.47,23.1889,2
54,235,643.22,1599.07,1420.38,2388.16,9130.75,47.73,520.83,2388.09,8195.5,8.4494,395,38.58,23.1286,2
54,236,643.18,1592.95,1419.42,2388.14,9124.76,48.02,520.91,2388.13,8193.98,8.4747,395,38.86,23.2473,2
54,237,643.01,1599.31,1415.38,2388.17,9121.21,47.81,520.52,2388.15,8195.87,8.4662,395,38.76,23.1451,2
54,238,644.02,1593.76,1424.77,2388.11,9132.31,47.95,520.64,2388.15,8195.16,8.4917,394,38.65,23.1168,2
54,239,643.45,1597.12,1422.58,2388.17,9131.26,47.97,520.92,2388.11,8193.28,8.4729,396,38.69,23.128,2
54,240,643.03,1592.03,1428.36,2388.11,9131.71,47.88,520.16,2388.18,8192.72,8.4794,396,38.62,23.1185,2
54,241,643.11,1595.36,1422.58,2388.15,9125.74,47.89,520.78,2388.13,8194.08,8.4856,396,38.71,23.1501,2
54,242,643.32,1596.45,1427.83,2388.15,9125.38,47.99,520.2,2388.13,8198.47,8.4805,396,38.78,23.0934,2
54,243,643.39,1595.0,1419.5,2388.13,9130.52,47.89,520.41,2388.1,8199.77,8.4982,395,38.63,23.0876,2
54,244,643.89,1606.81,1425.86,2388.14,9130.31,47.99,520.36,2388.11,8199.75,8.501,395,38.49,23.0118,2
54,245,643.1,1605.07,1423.01,2388.15,9128.67,47.84,520.85,2388.14,8205.67,8.5059,395,38.42,23.0871,2
54,246,643.17,1595.48,1418.44,2388.12,9130.5,48.07,520.32,2388.1,8202.59,8.5432,396,38.64,23.1938,2
54,247,643.62,1599.48,1425.05,2388.16,9141.0,48.02,520.85,2388.11,8204.26,8.5183,395,38.48,23.126,2
54,248,643.35,1597.52,1424.14,2388.13,9133.83,48.0,520.0,2388.14,8202.78,8.5001,396,38.41,23.1075,2
54,249,643.67,1602.33,1424.88,2388.15,9145.77,48.04,519.72,2388.19,8208.07,8.4857,397,38.32,23.039,2
54,250,643.81,1600.81,1425.69,2388.15,9137.77,47.99,520.25,2388.13,8206.29,8.5006,396,38.48,23.092,2
54,251,643.56,1601.33,1420.83,2388.14,9143.94,48.1,520.03,2388.19,8213.25,8.5129,397,38.57,23.1984,2
54,252,643.21,1608.14,1425.75,2388.13,9148.74,48.03,520.5,2388.12,8210.57,8.5395,397,38.34,22.9746,2
54,253,643.18,1603.81,1425.78,2388.21,9143.34,48.07,520.64,2388.19,8209.78,8.5366,396,38.54,23.0378,2
54,254,643.88,1607.47,1426.06,2388.18,9145.76,48.07,519.81,2388.17,8212.51,8.5097,396,38.46,23.1485,2
54,255,644.27,1608.6,1427.77,2388.11,9153.65,48.03,520.29,2388.17,8215.84,8.4924,398,38.65,23.1079,2
54,256,643.26,1603.84,1426.84,2388.18,9148.5,48.01,520.01,2388.14,8220.31,8.5171,397,38.46,23.0356,2
54,257,643.8,1601.79,1433.26,2388.16,9155.85,48.15,519.57,2388.15,8220.23,8.5295,395,38.3,23.05,2
55,1,642.58,1583.77,1407.45,2388.1,9041.62,47.39,521.5,2388.1,8133.23,8.4287,393,38.95,23.3957,0
55,2,642.14,1588.23,1414.47,2388.1,9047.71,47.33,521.33,2388.1,8135.6,8.3795,392,38.86,23.3376,0
55,3,642.58,1591.48,1394.99,2388.11,9050.16,47.44,522.29,2388.12,8129.66,8.4301,392,38.92,23.3784,0
55,4,643.13,1587.15,1403.6,2388.07,9051.83,47.4,521.97,2388.08,8132.87,8.411,394,38.82,23.3387,0
55,5,642.29,1585.74,1403.63,2388.09,9053.23,47.31,522.02,2388.09,8132.97,8.4194,393,38.86,23.3548,0
55,6,642.37,1581.14,1413.67,2388.12,9052.13,47.51,520.98,2388.09,8132.56,8.4479,392,38.96,23.2253,0
55,7,642.07,1582.69,1405.68,2388.11,9048.01,47.17,521.41,2388.11,8131.33,8.4513,393,38.95,23.4041,0
55,8,642.26,1584.97,1408.63,2388.12,9049.0,47.36,521.62,2388.06,8134.86,8.4656,392,38.98,23.3927,0
55,9,642.34,1597.86,1403.04,2388.0,9056.21,47.58,522.2,2388.08,8127.95,8.4383,394,38.74,23.3623,0
55,10,642.43,1589.78,1398.95,2388.08,9052.89,47.38,521.66,2388.07,8135.85,8.4329,392,38.94,23.1844,0
55,11,642.76,1583.23,1402.85,2388.09,9052.67,47.55,521.93,2388.07,8135.55,8.417,393,38.78,23.3875,0
55,12,642.1,1592.64,1403.54,2388.11,9050.97,47.37,521.57,2388.12,8131.79,8.4243,392,38.95,23.2287,0
55,13,642.1,1595.2,1401.58,2388.12,9044.03,47.41,521.45,2388.09,8133.91,8.4336,392,38.88,23.1794,0
55,14,642.31,1591.19,1403.01,2388.09,9046.62,47.36,521.02,2388.08,8133.87,8.4327,394,38.74,23.368,0
55,15,642.85,1580.98,1401.38,2388.08,9049.05,47.44,521.55,2388.11,8136.76,8.4628,393,38.77,23.2677,0
55,16,642.82,1597.64,1410.09,2388.05,9051.28,47.65,522.1,2388.07,8128.68,8.4224,393,38.83,23.2318,0
55,17,642.36,1590.75,1403.37,2388.1,9047.83,47.41,521.61,2388.08,8132.25,8.4455,392,38.88,23.1939,0
55,18,642.59,1591.03,1403.35,2388.07,9049.0,47.34,521.83,2388.1,8134.26,8.4243,392,38.93,23.4089,0
55,19,643.03,1589.11,1410.26,2388.02,9057.1,47.37,521.87,2388.08,8135.87,8.4019,391,38.78,23.3245,0
55,20,642.44,1593.78,1410.96,2388.11,9046.73,47.53,521.69,2388.09,8134.39,8.425,393,38.97,23.3576,0
55,21,642.5,1581.61,1403.02,2388.02,9053.8,47.24,521.56,2388.08,8134.43,8.4221,394,38.9,23.3596,0
55,22,643.07,1583.91,1409.29,2388.1,9057.18,47.27,521.03,2388.07,8128.61,8.453,392,38.63,23.2477,0
55,23,642.71,1588.78,1411.58,2388.07,9055.32,47.52,521.69,2388.1,8125.81,8.4265,392,38.87,23.3842,0
55,24,641.71,1590.36,1404.45,2388.1,9043.58,47.62,522.08,2388.02,8129.73,8.4445,393,39.05,23.3608,0
55,25,642.24,1586.67,1408.9,2388.11,9057.0,47.47,521.59,2388.08,8135.48,8.4511,393,39.04,23.4263,0
55,26,642.07,1585.16,1400.53,2388.1,9050.07,47.38,521.24,2388.2,8137.72,8.4353,392,38.9,23.3291,0
55,27,642.31,1589.68,1412.27,2388.13,9052.08,47.37,521.97,2388.1,8131.45,8.4145,393,38.82,23.2553,0
55,28,642.55,1589.38,1404.99,2388.15,9054.49,47.54,521.67,2388.14,8135.71,8.439,393,38.91,23.3018,0
55,29,642.53,1589.68,1408.66,2388.07,9051.26,47.42,521.43,2388.06,8133.28,8.4321,392,38.73,23.2784,0
55,30,642.07,1590.39,1403.38,2388.01,9049.39,47.52,522.28,2388.03,8131.72,8.4076,393,38.91,23.2435,0
55,31,642.59,1590.3,1399.6,2388.1,9050.09,47.38,521.99,2388.06,8136.41,8.4548,393,38.85,23.2838,0
55,32,642.44,1591.72,1404.47,2388.09,9052.16,47.17,521.76,2388.08,8127.77,8.4529,392,38.99,23.3315,0
55,33,642.7,1587.7,1412.03,2388.12,9050.47,47.35,521.98,2388.12,8128.95,8.4289,394,39.04,23.2675,0
55,34,642.55,1586.17,1401.31,2388.07,9054.37,47.41,521.21,2388.08,8140.69,8.44,393,39.04,23.3541,0
55,35,642.71,1591.51,1405.42,2388.09,9050.64,47.41,521.66,2388.11,8128.38,8.4237,393,38.9,23.364,0
55,36,642.42,1586.16,1400.94,2388.12,9040.33,47.48,521.44,2388.16,8138.37,8.434,391,38.81,23.2812,0
55,37,642.34,1590.66,1399.72,2388.12,9052.45,47.38,521.6,2388.05,8134.75,8.4126,394,38.85,23.4516,0
55,38,643.03,1587.43,1405.96,2388.07,9056.19,47.41,521.56,2388.13,8133.35,8.3921,393,38.78,23.2366,0
55,39,643.21,1587.54,1407.22,2388.1,9052.09,47.5,521.69,2388.08,8128.76,8.4453,392,39.02,23.3673,0
55,40,642.54,1584.95,1400.48,2388.09,9054.94,47.23,522.42,2388.09,8134.08,8.4506,392,38.93,23.2373,0
55,41,642.5,1588.53,1417.32,2388.12,9054.32,47.65,521.36,2388.07,8137.65,8.4549,392,39.0,23.3044,0
55,42,642.46,1593.49,1403.59,2388.03,9056.68,47.25,521.56,2388.07,8141.85,8.4449,393,38.75,23.4016,0
55,43,642.71,1586.63,1404.7,2388.08,9044.79,47.32,521.83,2388.12,8127.64,8.4453,393,39.0,23.2492,0
55,44,642.2,1587.01,1401.61,2388.06,9050.6,47.34,521.3,2388.05,8130.73,8.4178,392,38.92,23.3216,0
55,45,643.06,1585.46,1399.45,2388.05,9061.86,47.25,522.26,2388.1,8130.9,8.4312,394,38.99,23.178,0
55,46,642.3,1588.39,1404.44,2388.08,9051.27,47.4,521.79,2388.12,8129.26,8.4243,392,38.87,23.2873,0
55,47,642.5,1583.4,1403.73,2388.07,9048.47,47.32,521.79,2388.07,8130.35,8.426,392,38.71,23.3041,0
55,48,642.44,1589.78,1406.0,2388.1,9055.99,47.31,521.32,2388.09,8128.37,8.4148,393,39.28,23.3804,0
55,49,642.5,1590.36,1408.59,2388.09,9049.58,47.34,521.82,2388.06,8131.38,8.421,393,38.92,23.2912,0
55,50,642.84,1583.56,1404.47,2388.1,9048.67,47.54,521.75,2388.11,8131.26,8.4072,392,38.7,23.2224,0
55,51,642.96,1589.7,1403.49,2388.09,9058.62,47.4,521.78,2388.05,8126.89,8.4431,392,38.96,23.3578,0
55,52,642.32,1587.98,1405.09,2388.12,9058.43,47.36,521.34,2388.12,8132.67,8.4278,391,38.97,23.3521,0
55,53,642.34,1591.16,1408.01,2388.07,9057.05,47.33,521.17,2388.1,8134.01,8.4087,394,38.78,23.3443,0
55,54,642.66,1594.07,1405.22,2388.12,9054.41,47.5,522.56,2388.12,8136.72,8.4552,394,38.77,23.2679,0
55,55,642.75,1593.89,1403.02,2388.05,9049.91,47.45,521.35,2388.09,8131.35,8.4497,392,38.79,23.2812,0
55,56,642.35,1590.24,1409.91,2388.05,9054.46,47.44,521.85,2388.1,8136.29,8.4744,394,38.78,23.3575,0
55,57,642.89,1588.72,1402.71,2388.07,9046.66,47.41,521.32,2388.08,8131.97,8.46,392,38.89,23.3371,0
55,58,642.24,1590.47,1398.28,2388.1,9055.03,47.35,521.41,2388.06,8137.99,8.4191,394,38.92,23.2837,0
55,59,642.57,1591.21,1408.89,2388.08,9054.57,47.45,521.77,2388.11,8142.4,8.445,391,38.87,23.3368,0
55,60,642.49,1592.26,1409.02,2388.09,9051.9,47.57,521.67,2388.1,8129.06,8.435,392,38.98,23.3491,0
55,61,642.94,1585.62,1401.48,2388.07,9050.36,47.46,521.58,2388.07,8133.04,8.4297,394,38.98,23.2973,0
55,62,642.78,1583.55,1412.35,2388.05,9054.46,47.55,522.13,2388.12,8137.45,8.4568,393,38.9,23.3323,0
55,63,642.66,1590.91,1413.15,2388.07,9051.97,47.47,521.38,2388.06,8136.42,8.4209,392,39.01,23.3115,0
55,64,642.3,1579.07,1407.78,2388.07,9052.77,47.24,521.45,2388.17,8138.56,8.4201,393,38.83,23.352,0
